song_id,artist_name,title,tempo,key,mode,time_signature,loudness,duration
SOTUQQU12AB018CE53,Keira Green,My Heart Goes Up,140.979,0,1,4,-7.278,181.26322
SOJOBPR12A8C13A022,Festival,Festival Resurrection (Outro),125.778,6,0,3,-14.296,281.57342
SOSCXBY12A8AE469FF,Amanajé,Herval na percaria,86.679,5,1,5,-12.508,283.6371
SOZOBFV12AB0181413,Michael Stanley Band,You're My Love,142.706,0,1,3,-8.662,164.07465
SODVBYU12A8C13CB5B,L.a. Dream Team,Rockberry Jam,241.52,6,0,4,-15.734,314.90567
SOWYEGG12A8C132972,Igor Stravinsky,Tango,69.742,4,0,1,-25.736,247.7971
SOTTZPM12A8C13DD62,Los Del Rio,Canela Pa'  Tu Boca,97.986,2,1,4,-4.931,216.78975
SOJPYPL12A58A7A601,North Mississippi Allstars,Teasin' Brown,114.116,9,1,4,-5.827,219.0624
SOSHGJM12AB0184FFC,Channel Live,Turn It Up,187.835,7,1,4,-6.338,238.81098
SOUIULB12A6D4F9B17,Quadro Nuevo,La Muneca de Alcazar,144.047,5,1,1,-15.49,232.9073
SONERDT12AB017EE72,Blue Rodeo,Never Look Back,148.601,7,1,4,-5.778,199.05261
SODPNRD12AB017FB2F,Modern Day Escape,Let's Get Sweaty,140.029,6,0,4,-6.904,187.0624
SOZDRYB12AB0188108,Steve Porter,Mindless,139.044,11,0,4,-9.369,509.33506
SOMXJIW12A8C130351,Stanley Clarke;Herbie Hancock,Old Friends,128.278,9,1,1,-9.421,307.59138
SOJBTCX12AB0180CE9,Jackie Edwards,Welcome You Back Home - Original,150.951,10,1,4,-19.797,160.9922
SONJYDQ12AB018B0F7,The Sugarhill Gang,8th Wonder,213.617,1,1,7,-9.836,451.02975
SOATICR12A8C139BDB,Eko Fresh feat. Summer Cem & DJ Ses,Mönchengladbach Love,91.987,6,1,4,-6.523,244.63628
SOFECIK12A6701DA51,DMX,I'ma Bang,92.4,1,1,4,-4.557,306.05016
SONBXVT12A67ADC81D,Jordan & Baker,Explode (Epic Extended Mix),138.997,6,0,3,-8.171,424.9073
SOKTKBH12A8C136F97,Wayne Kramer,Bad Seed,141.493,8,1,4,-6.623,248.52853
SOPRPKO12A58A7D934,Dorothy Norwood,No Storm,78.958,0,0,4,-12.463,512.91383
SOPRMDL12A8C13CAF6,The White Stripes,A Martyr For My Love For You,85.159,2,1,4,-8.686,259.5522
SOFHWUZ12A8AE48B9D,Freddie McGregor,YOUR LOVE,158.113,9,1,4,-8.042,229.95546
SOYXWRU12AB01801AC,The Irish Rovers,Little Brigid Flynn,115.404,4,0,4,-12.71,182.04689
SOFYQSO12AB018A0DA,KMD,Get-U-Now,103.967,4,0,4,-9.647,147.22567
SOCWJDB12A58A776AF,Rick Astley,Never Gonna Give You Up,113.359,1,1,4,-7.75,211.69587
SOVAHZK12A6310F23C,Radiohead,Fake Plastic Trees (Acoustic Version),99.68,2,1,3,-12.186,281.12934
SOACNSF12AB0184B05,Inhume,Process to decelerate,126.136,5,1,1,-5.01,126.04036
SONEXQJ12AAF3B2A3D,Marco Beltrami,Not A Kid Anymore,113.863,7,0,4,-30.82,115.04281
SODYKGH12A6D4FD729,Bob Margolin,Ice Or Fire,102.516,11,0,4,-8.218,227.00363
SOOLIPF12A8C13B0A2,Henri Pousseur,Parabolics Studies 8,63.103,6,1,5,-15.476,1280.522
SOWIOVE12AB0183FF9,Chet Atkins,Bourrèe,142.48,7,1,1,-17.588,87.64036
SOKEQPR12AB018450F,Grant And Wilson,Find Me At the Greasy Spoon,95.578,5,1,4,-13.308,177.99791
SOOKARV12A58A79B73,The Stolen Minks,Your Broken Heart,112.152,2,1,4,-4.609,233.45587
SOUECYK12AAF3B3AC7,Pacha Massive,Don't let go,105.991,11,0,4,-4.493,205.89669
SOQLAEP12A8C1372F1,Ricky Martin,Fuego De Noche_ Nieve De Día,141.71,3,1,4,-8.527,336.19546
SOXAMTJ12A58A7CD18,Carlos Ponce,Quiero,89.981,7,1,4,-5.933,240.3522
SOUGLNY12A8C135E6D,Don Francisco,Righteous Disgrace,142.23,2,1,1,-12.723,185.44281
SOXRDDV12A8C1380DD,Stanley Clarke,Cruisin',118.188,4,0,4,-11.861,331.33669
SOQTFNI12A8C140C91,Soul Asylum,Slowly Rising,151.941,7,1,4,-5.225,235.20608
SOCYXEO12AB01821FA,Intars Busulis,?o???? DJ,160.275,0,1,4,-4.952,229.11955
SOHRTOF12A6D4F989E,Tigerstyle,Bonus Track,131.999,7,1,5,-5.018,164.93669
SOKCJCW12A8C141987,Mart'nália,Nas águas de Amaralina,60.092,7,1,1,-8.09,224.36526
SOSKOIH12A6D4F8956,Cass Fox,Touch Me,128.865,4,0,4,-6.194,208.1171
SOGEAPM12A8C137932,Sandy Lam,Zhan Zai Di Yi Pai,122.886,10,1,4,-6.693,178.54649
SOXJXPH12A58A7E199,Seventh Day Slumber,Sabados,141.987,4,1,4,-4.935,257.14893
SOIKYQE12A81356CFD,Stephan Micus,Mikhail's Dream,92.203,2,1,4,-19.569,504.94649
SOMCIAU12AAF3B5665,Oscar Peterson Trio,Night And Day,172.514,0,0,4,-22.457,152.13669
SOCZRVD12AC468F110,Los Iracundos,Siempre Soy Tu Barquito De Papel,97.337,0,1,4,-9.081,155.01016
SOHOHZQ12A8C134AAB,5 Blind Boys Of Alabama,If You Don't Pray For Me,110.879,4,1,4,-15.682,173.71383
SOKJEMV12A8C1374AD,The Villas,To Be In Love,127.362,9,1,4,-7.324,179.48689
SOBVBID12A8AE474E3,Hoods,Suffer,103.931,1,0,3,-5.982,63.58159
SOCFGRK12A8C137C8C,Will Ackerman,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,91.6,4,1,1,-28.95,194.19383
SORGPNH12AF72AB8C0,The Berzerker,Pure Hatred,120.907,7,1,1,-2.908,84.1922
SOTDUIP12AB017EDD5,Mungo Jerry,Pushbike Song,167.793,9,1,4,-15.512,155.24526
SOEDSFB12AB018678D,Juice Leskinen,Sietämätön mies,85.677,5,1,3,-4.769,215.03955
SOHBOKB12AB018523D,Natalie Cole,Busted,167.697,5,1,3,-7.092,236.19873
SOGRKIL12AB017DECB,The Real Kids,Take it slow,79.694,9,1,1,-8.623,182.12526
SOBNNRV12AB0186ED3,Ambient Music Therapy,Voice of Angels Drone for Spiritual Well Being,192.242,4,1,3,-17.929,167.3922
SOWCFPI12A8C135047,Rockin' Dopsie_ Jr._ The Zydeco Twisters,Lucille,146.808,0,1,4,-9.246,259.39546
SOLMDFX12A6D227250,B.B.King,Please Love Me,105.552,1,1,1,-10.182,167.49669
SOKHAHZ12A8C138045,Natalie Cole,Don't Get Around Much Anymore,118.222,8,1,4,-15.084,154.61832
SOJLHAD12A67ADF6A9,Paul Rogers,The Hunter,134.551,2,1,4,-7.416,265.01179
SOIITEQ12AB01807A2,Peret,Mi Raza,158.79,5,0,4,-15.447,286.17098
SOQEDJW12A6D4FB3F3,Darryl Worley,Those Less Fortunate Than I,79.534,11,1,4,-7.324,239.56853
SODANQM12CF5F890BC,Jessica Simpson,Be,163.848,5,1,4,-6.53,250.04363
SOFDDSM12AB0182DCA,Syl Johnson,Driving Wheel,122.789,7,1,3,-9.581,238.86322
SOVKCHA12A58A7D703,Juana Molina,Quiero,87.461,11,1,4,-13.092,159.65995
SOBKPYQ12A6D4FBE96,Dave Graney & Clare Moore,You Put a Spell on Me,93.982,7,1,3,-8.448,248.11057
SOKEDWE12A6D4F9592,The Raconteurs,Broken Boy Soldier (KCRW Version),128.186,4,0,1,-7.377,230.5824
SONIYKB12A8C13C92A,Kaija Koo,Tule lähemmäs Beibi,115.979,6,1,4,-6.858,240.45669
SOJJTCO12A58A7932A,Roy Carrier,My Baby Don't Wear No Shoes,104.624,9,0,4,-8.896,220.1073
SOKHGKZ12A8C131E06,La Charanga Rubalcaba,Los Pintores,152.995,5,1,1,-6.422,217.99138
SODDBMC12A8C142729,Natassa Theodoridou,Den Thelo Tipota,120.357,5,0,4,-4.777,233.37751
SOWRSYU12A8C13E417,Bone Thugs-N-Harmony,Servin' Tha Fiends,158.058,1,1,4,-4.875,232.202
SOZKYCJ12A6D4F480A,Jimmy Page / Robert Plant,Thank You,152.313,7,1,4,-12.494,348.08118
SOYORMO12A8C135428,Aleks Syntek,Doesn't Matter Where You Are (Intocable),153.97,10,1,4,-4.994,220.3424
SOLOWOD12AB0180EB5,Marilyn Scott,Take Me With You,110.226,6,1,4,-11.574,245.62893
SOHLMRI12AB0180B3D,Beastie Boys,Flute Loop (2009 Digital Remaster),104.487,7,1,4,-8.649,114.52036
SOWUJXU12AC468EA08,Negura Bunget,Tara De dinicolo De Negura,149.14,11,1,4,-4.388,353.95873
SOCNJZO12AC468D1F5,Murskahumppa,Stora kusetus,138.796,7,1,4,-7.228,92.23791
SOBAUUL12A8AE4817B,Jacques Dutronc,Les Playboys (Version Espagnole),112.78,4,1,4,-9.774,189.36118
SOCAKIC12AC46881B9,Messy Marv featuring Clover Geez,Still Ballin,173.919,2,1,4,-5.608,285.85751
SOCYJPN12A8C13AF0E,Curtis,Not Going Back Again,37.859,11,1,4,-13.35,209.44934
SOZPMSM12AB018A95F,Walter Trout,Running in Place,89.638,0,0,4,-8.677,325.14567
SOBMNXE12A8C140F8A,Bad Religion,Infected,121.524,10,1,4,-8.512,247.58812
SOODIJF12A8C13FDBB,Babylon Disco,Funk You,133.353,1,1,5,-5.144,153.44281
SOPAOCV12A6D4FB022,Dax Riggs,Ouroboros,108.826,8,1,1,-13.234,91.19302
SOBPRPP12A8C13D3EE,Dave Hollister,I Know I Can,89.465,2,0,4,-7.053,363.38893
SOGUUJV12A8C137B8D,Ann Lee,Hold the key,140.097,4,0,4,-5.221,218.72281
SOIGQTL12AAF3B2208,Stockhausen Waterman,String 'Em Up,120.137,7,0,4,-5.978,183.87546
SOMRISS12A6D4FE3D0,Spade Cooley,Its Dark Outside,115.386,2,1,3,-21.585,167.33995
SOMBFHE12A8C13A99B,Galactic,Think Back,104.195,11,0,4,-5.175,238.96771
SOSMONK12A8C139059,ARRESTED DEVELOPMENT,Natural (2002 Digital Remaster),116.032,1,1,4,-7.248,270.36689
SOIVYLE12A67020ED4,Toots & The Maytals,It's You,115.365,1,1,4,-13.276,128.33914
SOQZTQP12AB0180D25,99 Posse,Salario Garantito (Versione Strumentale),165.764,7,1,4,-14.061,369.26649
SOBOMNB12AC4686536,Mons Leidvin Takle,Drømmen Om Deg,70.806,0,1,4,-26.288,121.75628
SORCBQY12AB0179F6A,Mithotyn,Let Thy Ale Swing,179.832,7,1,1,-5.225,58.30485
SOUBZKN12A6D4FB691,Clifton Chenier,It's Hard,109.681,0,1,3,-8.336,204.32934
SOXVMRU12AB018A7DA,Shaman,The Muddy Morning Hymn,131.995,10,0,4,-12.062,456.82893
SONPGMN12A8C1403FD,Little Milton,Walking The Back Streets And Crying,97.521,1,1,3,-16.553,438.88281
SORJGIG12A8AE46ABB,Josh Groban,Mi Morena (Revised Live Version),142.98,8,0,4,-10.439,286.27546
SOTFCLG12AAA8C8768,Brownie McGhee,Tell Me Baby,94.624,9,1,1,-14.4,176.37832
SOCWDKB12A58A786A8,Alacranes Musical,La Segunda De Rosales (Album Version),153.145,0,1,4,-3.423,191.9473
SOWBFRD12AB017EA35,The Sonics,Love Lights,163.371,9,0,3,-14.876,171.15383
SOZTGIY12A8AE47722,Seguridad Social,Soc Mediterrani,140.043,0,1,3,-5.17,378.04363
SORCKJU12A67021859,N.E.R.D.,Don't Worry About It (Edited),61.303,6,1,1,-5.005,221.54404
SODDHDA12AB018CF6D,Sex Pistols,I'm A Lazy Sod (Live),130.429,8,1,1,-4.871,126.06649
SOOCYBE12A58A7928D,Fontella Bass,Rescue Me,124.369,11,0,1,-9.155,165.72036
SOWZMBC12A6D4FB3BB,Penguin Café Orchestra,Bean Fields (Live) (2001 Digital Remaster),129.691,2,1,1,-17.726,277.21098
SOXLBTX12A8C13CDF9,W.A.S.P.,Heaven's Hung In Black (Reprise),161.032,8,0,7,-7.944,193.74975
SOEDZOH12AC90716E2,The Kitchen,...And He Loves It,78.681,3,1,4,-6.361,135.8624
SORPACP12AB017DFDB,Kelly Sweet,Ready For Love,130.106,10,1,4,-8.036,256.93995
SOPUAKC12A58A78E8F,The Refreshments,Rock'n'Roll Heaven,147.02,2,1,4,-4.865,168.4371
SOUITHV12A8C1371D3,Her Majesty's Finest,Prof. Henry Stills,112.519,6,1,1,-5.135,149.34159
SOSXYFZ12AB018C70F,Lili Ivanova,Izgaryam,96.236,9,0,3,-7.402,268.53832
SOGXYDI12AB01865E9,Ram Squad,Dirty South,145.944,2,1,4,-8.665,249.36444
SOULZAX12AB018B8CD,Bambino_ Ivan Tirado,Amor Maldito,77.304,9,0,4,-15.863,374.30812
SOTEHKT12A6D4F87BC,Line Renaud,Cent Mille Guitares,127.956,4,0,1,-9.324,159.76444
SOSJCAZ12A8C141B68,Checkers,Don't Stop Dan,141.019,0,0,1,-12.596,171.31057
SORZCIC12A6310ECC9,Gwen Stefani,What You Waiting For?,136.044,0,1,4,-3.683,225.41016
SOTBFHX12AB0183936,Leroy Hutson,All Because Of You - Original,171.197,8,0,4,-15.244,276.87138
SOJLUYM12AB0187D08,Blingtones,Baby U Acting Greezy (Ringtone_ Sonnerie),93.065,4,1,4,-9.86,28.96934
SOGEYSS12AC3DF9EDD,Tiny Tim/Cast/Ghost Of Christmas Present/Scrooge,Finale: When Love Is Found/It Feels Like Christmas,85.175,2,1,5,-15.111,240.22159
SOCHXRP12A67ADF8BD,Thirst,Forever Tonite,86.0,3,1,4,-8.371,290.69016
SOEKCPO12AB0181049,The Cat's Miaow,Autumn,150.735,7,1,1,-13.924,46.00118
SOFTXIE12AB017AEB1,Wolfmother,Cosmonaut,136.383,9,1,4,-4.433,288.33914
SODQZTC12AB018882F,Cardenales del Exito,Lole Lolaila,186.683,7,1,4,-4.968,237.87057
SOLQCJJ12AB0188587,Greis,Le Choix,156.833,11,0,5,-5.652,275.30404
SONYXUW12A8C13EE49,The Mad Capsule Markets,Good Day (Live),122.732,11,1,4,-4.566,244.55791
SOPGWTM12A58A79E9C,Mance Lipscomb,Shine On Harvest Moon (Previously Unreleased),82.529,5,1,1,-21.874,166.47791
SOAXGWR12A8C1386B6,Legion Of Green Men,Tuggathanug,111.071,11,0,4,-7.272,339.90485
SOQPCKN12AB018AAEA,Bowen_ Robin Huw,All Through The Night (Album),92.656,7,1,1,-13.014,244.29669
SOYQNEQ12A6D4F7003,Juelz Santana,There It Go (The Whistle Song),100.05,9,1,4,-7.468,180.55791
SOJYNHY12A58A7B5CD,Al De Lory,Country Girl,95.871,0,1,4,-11.48,175.49016
SOPZQYB12AF72A186C,John Mellencamp,Peaceful World,157.419,2,1,4,-11.413,218.67057
SOXNMHZ12AC9097DE9,Márcio Faraco,Kanoê,125.989,4,0,3,-16.285,236.35546
SOVUWVD12AB0185694,The Impressions,At The County Fair - Original,133.211,6,1,4,-12.576,124.96934
SOVPMPW12A8C139FD0,Joe Turner,Midnight Cannonball (LP Version),141.749,9,0,4,-6.34,151.40526
SOQDIQK12A8C13CB23,Derek Bell,Sake In The Jar,89.158,7,1,4,-10.507,268.32934
SOTWQOG12A6D4F9421,Tom Cochrane,Paper Tigers (acoustic version),119.331,2,1,3,-6.918,220.81261
SOHLVJA12A8C131840,Henry Lee Summer,I Wish I Had A Girl,127.68,9,1,4,-10.228,266.4224
SOQVOUZ12AC468B719,Jackie Wilson,Each Time (I Love You More),106.328,0,1,3,-14.819,141.81832
SOSEPVE12AB017F984,Nacho Chapado feat. Stephen Massa,B Somebody,128.003,6,0,1,-8.122,371.1473
SOHGLOP12AB017DC66,Donna The Buffalo,Broken Record,86.012,4,1,4,-5.864,196.75383
SOPFSDI12AAF3B4929,Janie Fricke,Let's Stop Talkin' About It,130.02,4,1,4,-12.061,194.5073
SOTCACH12A6D4F7788,Kary Ng,Ai Ni Bian Cheng Hen Ni,110.009,4,0,3,-7.165,209.55383
SOBBJRO12AB01892B8,Eddie Cano,Blue Satin (Album Version),107.023,2,0,4,-26.062,123.66322
SOUTUFC12A8AE4706A,Günter Noris,Bye-Bye - Medley,86.51,0,1,4,-10.76,180.92363
SOGGMZY12A6701FE43,Arthur Brown,Child Of My Kingdom,114.754,5,0,4,-14.1,422.16444
SOFVHDU12A67ADE7AA,The Gathering,Locked Away,105.937,0,1,4,-13.91,215.71873
SOVBPAE12AB01862BF,Owsley,The Homecoming Song (Album Version),83.689,4,0,1,-4.672,179.64363
SOBUUZH12AF72A5BBC,Igor Stravinsky;Columbia Symphony Orchestra,Le Sacre du Printemps (The Rite of Spring)/Part One: The Adoration of the Earth - Introduction,106.343,1,1,7,-30.726,181.26322
SOATHRP12A8C13407D,Sister Rosetta Tharpe,What He Done For Me,181.861,0,0,1,-15.6,162.40281
SOIQNWY12A67AD87D3,The Presets,Truth And Lies,59.496,0,1,1,-6.13,243.9571
SORFQYM12A58A7CEAF,Dean Martin,That Old Gang Of Mine,120.458,2,1,4,-14.103,145.99791
SOWJFHF12AF72A7603,Margaret Becker,Just Come In,162.296,0,1,4,-14.498,268.87791
SOVYLBG12A6D4FA9EB,Jim Smoak & The Louisiana Honeydrippers,Old Dan Tucker,125.674,9,1,1,-3.894,140.64281
SOOVNRV12AC468964C,Rhinoceros,One More Breath,124.285,10,1,4,-5.956,77.11302
SOEKQOA12A6D4FAEA3,Crazy Horse,Dirty_ Dirty  (Album Version),95.415,0,1,4,-9.698,212.92363
SOHCDBQ12A8C13D2FF,Stefon Harris,For You Mom & Dad,103.719,2,0,3,-16.322,374.17751
SOUGGOX12A8C13556D,Angela Dimitriou,Ta Methismena S' Agapo,123.545,4,0,3,-8.558,230.63465
SOGKIQY12A8C1392B2,Shunza,Happy,141.584,11,0,4,-10.331,295.96689
SOKMGZW12AC468A7B9,DJ Slugo,Designer Chick,99.997,11,0,3,-9.336,207.49016
SOFCXZJ12AB0185D3E,Ini Kamoze,Gangsta Roll,119.27,2,1,5,-7.262,229.66812
SOSKXTH12A8C13495D,Gold City,Are You Ready? (Acapella),39.866,3,1,1,-12.193,28.83873
SOBEUSX12AF72A5EBE,David Lynch,Lit'l(er) Song,131.134,10,1,7,-16.111,287.05914
SOFBRTD12A81C20A3C,Mighty Diamonds,Africans,90.274,0,1,4,-15.064,219.58485
SODJFJT12A6D4F67EB,Be Bop Deluxe,Piece Of Mine,127.803,4,1,4,-11.803,312.58077
SOURQEX12AB0188474,Fiona,Everything You Do [You're Sexing Me] [Duet with Kip Winger] (Album Version),108.738,1,1,4,-9.648,254.17098
SOTPLEJ12A8C13BE58,Shelly Manne,Wameru  (LP Version),141.743,3,0,3,-16.017,177.47546
SOOFUMT12A8C133296,NOFX,We March To The Beat Of Indifferent Drum,94.898,4,0,3,-4.795,158.11873
SODRPTE12A58A7BE10,Tommy James And The Shondells,I Like The Way,100.191,0,1,4,-13.961,161.85424
SOYMUVZ12AB018044B,Ghost Machine,What You Made Me (Ugli),160.057,5,1,4,-4.428,201.29914
SOOXGGZ12AF72A0E9B,The Game,Da Shit,172.453,7,1,4,-2.253,323.082
SOVMWGE12AB0181459,Marco Demark feat. Peter Millwood,I Cant Fight This,128.006,2,1,4,-8.274,521.56036
SOEYKSX12A8AE473AF,Fastway,Kill Me With Your Heart,133.393,9,0,4,-8.513,302.15791
SOHGOFL12AB017C569,Laura Mikkola,Variations On a Theme of Haendel_ Op.24: 17,140.422,3,1,4,-35.251,28.23791
SOZRLED12AC9070F7D,Mitch Ryder & Engerling,All The Fools It Sees,84.558,10,1,7,-9.02,302.31465
SORTLYF12A8C1461FC,23rd Turnoff,Michaelangelo,91.118,4,1,1,-11.688,143.80363
SOZDQDQ12AB017DBA7,Various Production,Lost (Actress Remix),118.519,1,1,4,-12.988,366.23628
SOACQYL12AB018B92A,Cyril Pahinui,Mauna Loa (Vocal),130.974,10,1,1,-11.688,458.91873
SOOSHFN12A8C14371B,Jeff Beck,Angel [Footsteps] (Album Version),152.874,1,1,4,-10.529,341.34159
SOFOCIL12AB01842E9,Laidback Luke & Diplo,Hey!,126.958,10,0,4,-6.268,431.51628
SOZOSQN12AB01872A1,Metsatöll,Kui rebeneb taevas,134.897,4,0,4,-4.045,269.81832
SOCIEFE12AB0183821,Jesse Malin,Since You're In Love,120.648,1,1,4,-7.435,260.62322
SOGLETQ12AB0186E93,Lunasicc,Pose No Threat,64.034,2,1,1,-6.274,291.7873
SOZPIND12A8C1364ED,T.G.Sheppard,When I Fall In Love,80.657,2,1,5,-10.344,247.87546
SOGKAHR12A6701F979,The Cure,Doubt,89.32,0,1,4,-18.967,67.76118
SORCKNW12A8C142B3F,Chelsea,Right To Work,167.604,5,1,4,-9.286,200.59383
SOANBYB12A58A7F0C5,Francis Dhomont,Arrete! Arrete! Elle me tue,88.446,11,1,3,-19.36,445.30893
SOZFGBU12A8C138C3F,Ray Vega,Amor A Mi,96.02,0,1,4,-14.002,237.06077
SOEYNCP12AB01877BD,Gran Coquivacoa,Jesus,144.03,8,1,3,-7.746,286.45832
SOMFKGH12AB018A4CF,Pascal Lejeune,Demain au menu,113.998,0,1,4,-8.701,168.01914
SODQFWL12A8C140F11,Recluse,Yellow Moon,135.039,11,0,4,-9.732,436.21832
SOIBXGH12A8C143C8B,Kirk Franklin,Declaration (This Is It!),104.048,1,1,4,-5.015,264.85506
SOFTBCN12A8C13AAC1,Roni Size,Less Is More,109.703,0,1,5,-6.594,373.86404
SOCNRZP12AB0182DC6,Old Soul,Silent Night,135.044,0,1,4,-5.933,85.99465
SOUKKXH12A8C134151,Lil' Band O' Gold,First You Cry,142.709,10,1,3,-13.535,312.842
SOCKJZY12AF72AC273,Suzi Quatro,Too Big,114.638,4,0,4,-8.28,200.202
SORATFS12AAFF4074B,Blackfoot,Blackfoot Allstars,97.003,2,1,4,-5.965,232.85506
SOKJPZX12A8AE45D50,Gloria,All the Way,132.834,1,0,1,-7.714,219.24526
SOAHRLX12A58A7C372,DJ Icey,A Little Louder,135.99,0,1,1,-7.36,356.41424
SORFIYS12A8C13C750,Tum Tum / Double T / LiL Ronnie,She's A Go,155.389,7,1,4,-5.239,214.02077
SOQSEBZ12AB017E984,Charlie Louvin,Just Between The Two Of Us,41.874,5,1,4,-12.986,179.30404
SOTPHGF12A8C142844,Franz Ferdinand,No You Girls,119.943,2,1,4,-12.686,428.45995
SOOQRDY12A8C13A8DF,Mindy McCready,Breakin' It,153.849,1,1,4,-7.365,200.38485
SOGFEYF12A6310DF58,New Found Glory,Sucker,125.307,6,1,4,-5.072,172.22485
SOEOIMK12A58A76E52,Ebru Gündes,Seni Unuturum,120.055,8,0,4,-7.622,248.99873
SOOPLJP12AB017EC77,Joe Bonamassa,When She Dances,69.457,0,1,1,-11.494,293.69424
SOJRLPO12A58A7BDBD,Kellie Coffey,I Just Knew,127.856,5,0,4,-6.223,187.16689
SOYOMGJ12A58A7A668,Donna The Buffalo,Each & Every Direction,131.671,9,1,4,-6.894,376.29342
SOAOFMX12A8C1421AD,John Pagano_ Burt Bacharach,I Still Remember,116.411,5,1,3,-10.271,289.48853
SOOJILM12AB018AA47,Primordial,Journey's End,124.614,9,0,5,-15.176,425.19465
SOAGASM12A8C13DEBF,Sophie Tucker,In The Good Old Summertime,89.898,0,1,3,-14.57,72.01914
SOJHKJY12AC468ED14,La Divina Pastora,Instrumental Traditional,167.614,0,1,3,-6.295,327.78404
SOTOYAE12A6D4F795E,Public Image Ltd,The Order Of Death,102.976,4,1,4,-12.525,288.80934
SOCMUVE12A8AE47257,Henry Mancini,Stardust,70.769,0,1,4,-18.637,182.282
SOYMQBA12AAF3B5701,Julie Zenatti,Si Je M'En Sors,94.992,4,1,4,-7.051,211.64363
SOILNHA12A8C143445,Jesse Malin,Almost Grown,141.271,11,1,5,-9.417,211.85261
SOFJVQM12AB018D52A,Zebra,The Ocean (Live Version),120.599,9,1,4,-9.557,299.93751
SOAGTVP12AB0189926,Kevin Burke,Bonnie Kate / Jennie's Chickens (medley),112.016,10,1,4,-18.03,186.53995
SODBYFM12A8C13F6BA,Pery Ribeiro,Momento De Amor,107.606,8,1,3,-7.484,270.34077
SOCVXHI12A6D4F9722,Erick Sermon,Intro,185.553,0,0,3,-11.851,34.08934
SOYBAZI12A8C138866,Megadrums,Orbit,129.318,11,1,1,-17.846,276.03546
SOZWKVV12A58A7AB8D,The Chinese,I'll Be There For You (Alternate Mix),69.272,2,1,1,-12.338,357.51138
SOVOXXJ12A6D4FB599,Deborah Coleman,Nobody To Blame,140.444,5,1,4,-5.046,230.60853
SOPWUQH12A58A7E5E3,Moments In Grace,Stratus (EP Version),92.222,8,1,3,-5.026,254.4322
SOWQKZC12A8C13F2A5,Carlos Baute,Te extraño porque te extraño,105.01,1,1,4,-4.757,210.6771
SOEELUU12AF72A6AF8,Salt The Wound,Mutations,144.678,1,0,5,-5.419,151.09179
SOOTRCK12AC468DCA4,Xose Manuel Budiño,Burbullas A Grella,133.191,6,0,5,-3.508,235.54567
SOPTPCO12AB018E1B8,The Prodigy,What Evil Lurks,0.0,10,0,3,-9.259,265.76934
SOPAHSW12AB0186F88,Simon Harris,Sample Track 18,102.976,1,1,3,-15.686,185.62567
SOOLXVK12AB018ADBD,Der Plan,FRL. Nicol,185.266,2,1,4,-14.923,123.19302
SOWGRLK12AB0182D6F,Djalma Correa,Percutindo,133.227,0,1,4,-18.696,285.88363
SOBUPWX12AB0188E71,Norther,Fuck You,200.06,6,0,4,-3.779,122.72281
SOAGEPT12A8C137139,Maysa,Eu E A Brisa (2000 Digital Remaster),87.294,10,1,5,-10.204,167.67955
SOYFJKG12A6D4FACC3,Roger Reynolds,Stereophonic Presentation - Process And Passion_ Pt. 4,42.696,2,1,4,-21.49,158.24934
SOEKLNK12A58A7839A,Solas,Clothes Of Sand,87.848,11,0,4,-9.758,255.97342
SOYYWRQ12AB01881C2,Pyranja,Nie Wieder (Toktok RMX),85.989,6,0,4,-12.367,317.09995
SOUZMCR12AB018553E,Mira,Fathom Five,101.773,0,0,7,-15.033,277.99465
SONLCCI12A8C140225,Albert King,Please Come Back To Me - Live,86.702,9,1,1,-11.403,668.62975
SOKQNQT12A8C134DFC,Ray Conniff;Billy Butterfield,Alexander's Ragtime Band,89.148,10,1,4,-9.723,132.8322
SOKNFJO12A8C1427DE,Lady Saw,Freak Break,90.184,0,0,4,-7.198,272.69179
SOLCQTH12AC468C57C,Dixieland Jug Blowers,Banjoreno,126.881,5,1,4,-14.175,193.56689
SOAKAIG12A8AE46D63,5th Ward Boyz,Studio Gangster,165.779,6,0,4,-6.565,245.99465
SOIUELB12A8C13C831,Daniel Kobialka,Timeless Spirals,107.684,9,1,4,-21.031,703.9473
SOIHBHO12AAF3B3EA2,Scott Glasgow,Solemn,42.183,11,1,1,-28.158,85.15873
SOCNERX12A8C13B845,Luis Alberto Spinetta,Oh! Doctor,172.326,9,1,7,-16.21,143.62077
SOBDGFQ12A81C23884,Soul Ballet,the Cool Down,108.023,0,1,3,-7.335,330.37016
SOVGYIG12AB0181967,Scheich,I Like,90.01,11,1,5,-7.746,344.81587
SOQCTJN12A8151DD96,Brian Keane,Time Is/Time Was,123.852,7,0,3,-14.377,158.53669
SOTGKCI12AC468AD32,iTAL tEK,Tokyo Freeze,102.347,11,0,5,-9.298,293.09342
SOHOIUZ12AC4687424,Andrae Crouch,Praises,127.91,3,1,5,-14.316,269.26975
SODOKFV12A58A7B924,D.O.W.N.,I Luv Dat Too,90.997,11,1,4,-8.329,226.69016
SOYPMAY12A6D4F84A5,Renee Rosnes,So In Love,100.89,7,0,4,-19.697,396.32934
SOUYAQM12A8C13802C,Kyle Riabko,Doesn't Get Much Better,102.034,11,0,4,-4.618,211.53914
